"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"updated netlogo abm_herding_model.nlogo.nlogox"
"01-Baseline"
"07/17/2026 21:26:22:439 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","scenario","herding-strength","vision-radius","[step]","price","current-return","volatility","herding-index","buyers-count","sellers-count"
"1","baseline","0.6","8","28","170.4","0.014889815366289458","0.014889815366289458","0.7777777777777778","70","20"
"6","baseline","0.6","8","27","67.39999999999999","-0.021770682148040642","0.021770682148040642","0.6666666666666666","30","60"
"4","baseline","0.6","8","14","131.1","0.017067494181535987","0.017067494181535987","0.7444444444444445","67","23"
"5","baseline","0.6","8","15","124.09999999999998","0.013061224489795874","0.013061224489795874","0.6777777777777778","61","29"
"3","baseline","0.6","8","20","102","0.015936254980079625","0.015936254980079625","0.6777777777777778","61","29"
"1","baseline","0.6","8","29","172.9","0.014671361502347418","0.014671361502347418","0.7777777777777778","70","20"
"6","baseline","0.6","8","28","65.89999999999999","-0.02225519287833828","0.02225519287833828","0.6666666666666666","30","60"
"2","baseline","0.6","8","18","55.09999999999998","-0.04340277777777779","0.04340277777777779","0.7777777777777778","20","70"
"4","baseline","0.6","8","15","133.29999999999998","0.01678108314263912","0.01678108314263912","0.7444444444444445","67","23"
"5","baseline","0.6","8","16","125.39999999999998","0.01047542304593068","0.01047542304593068","0.6444444444444445","58","32"
"1","baseline","0.6","8","30","175.4","0.014459224985540774","0.014459224985540774","0.7777777777777778","70","20"
"3","baseline","0.6","8","21","103.6","0.015686274509803866","0.015686274509803866","0.6777777777777778","61","29"
"2","baseline","0.6","8","19","52.59999999999998","-0.04537205081669693","0.04537205081669693","0.7777777777777778","20","70"
"5","baseline","0.6","8","17","126.49999999999997","0.00877192982456136","0.00877192982456136","0.6222222222222222","56","34"
"6","baseline","0.6","8","29","64.39999999999999","-0.022761760242792112","0.022761760242792112","0.6666666666666666","30","60"
"1","baseline","0.6","8","31","177.9","0.014253135689851766","0.014253135689851766","0.7777777777777778","70","20"
"4","baseline","0.6","8","16","135.49999999999997","0.016504126031507794","0.016504126031507794","0.7444444444444445","67","23"
"3","baseline","0.6","8","22","105.19999999999999","0.01544401544401539","0.01544401544401539","0.6777777777777778","61","29"
"6","baseline","0.6","8","30","62.89999999999999","-0.02329192546583851","0.02329192546583851","0.6666666666666666","30","60"
"5","baseline","0.6","8","18","127.19999999999997","0.005533596837944688","0.005533596837944688","0.5777777777777777","52","38"
